"","state","year","months","period","colony_n","colony_max","colony_lost","colony_lost_pct","colony_added","colony_reno","colony_reno_pct","Varroa mites","Other pests/parasites","Disesases","Pesticides","Other","Unknown","State.Code","Region","Division"
"1147","West Virginia",2018,"April-June",14,7000,7000,490,7,2100,550,8,13.8,7.5,0.9,2.9,13.6,7.9,"WV","South","South Atlantic"
"1148","West Virginia",2016,"October-December",8,7500,7500,1000,13,80,60,1,23.8,2.3,1.1,1.1,4.3,2.8,"WV","South","South Atlantic"
"1149","West Virginia",2016,"January-March",5,6500,7500,1700,23,NA,10,NA,21.9,2.9,1.1,0.6,6.9,6.5,"WV","South","South Atlantic"
"1150","West Virginia",2017,"January-March",9,5500,8000,800,10,450,100,1,15.8,1,0.2,NA,11.9,1.3,"WV","South","South Atlantic"
"1151","West Virginia",2016,"April-June",6,7000,7000,990,14,2600,160,2,20.1,0.8,4.2,NA,14.7,0.7,"WV","South","South Atlantic"
"1152","West Virginia",2017,"April-June",10,7500,7500,340,5,3400,2500,33,11.5,1.5,1.7,0.4,3.6,1.6,"WV","South","South Atlantic"
"1153","West Virginia",2015,"April-June",2,4700,4700,570,12,2900,590,13,15.6,8.3,0.6,2.7,4.6,4.4,"WV","South","South Atlantic"
"1154","West Virginia",2019,"January-March",17,5000,7000,1300,19,20,60,1,10.3,3.2,1.1,0.2,5,1.3,"WV","South","South Atlantic"
"1155","West Virginia",2018,"July-September",15,7500,8000,520,7,170,1200,15,57,52.6,0.3,0.3,6.8,2.1,"WV","South","South Atlantic"
"1156","West Virginia",2015,"January-March",1,4700,6000,1800,30,570,60,1,18,7.3,2.2,2.1,14.6,6.1,"WV","South","South Atlantic"
"1157","West Virginia",2017,"October-December",12,8500,8500,1200,14,70,1600,19,60.1,5.3,2.4,0.1,7.8,3.6,"WV","South","South Atlantic"
"1158","West Virginia",2016,"July-September",7,7500,7500,190,3,130,220,3,41.5,7.1,3.6,0.1,8.1,0.4,"WV","South","South Atlantic"
"1159","West Virginia",2021,"January-March",25,7000,7500,1200,16,1700,720,10,13.7,3.4,0.7,2.6,1.2,3.3,"WV","South","South Atlantic"
"1160","West Virginia",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WV","South","South Atlantic"
"1161","West Virginia",2020,"July-September",23,8000,8000,540,7,210,800,10,17.7,10.1,4.7,4.7,1.7,2.6,"WV","South","South Atlantic"
"1162","West Virginia",2018,"January-March",13,4700,8500,2000,24,330,60,1,15,8,2,3.4,20.8,4.9,"WV","South","South Atlantic"
"1163","West Virginia",2018,"October-December",16,7000,7000,1200,17,50,70,1,29.5,15.2,0.6,7.2,4.2,6.8,"WV","South","South Atlantic"
"1164","West Virginia",2020,"April-June",22,7500,7500,570,8,1600,1500,20,46.2,1.8,0.7,0.5,2.8,1.9,"WV","South","South Atlantic"
"1165","West Virginia",2020,"January-March",21,6000,8000,1100,14,450,680,9,17.3,7,1.3,0.6,2.6,0.3,"WV","South","South Atlantic"
"1166","West Virginia",2021,"April-June",26,8000,9000,170,2,1900,390,4,5.2,3.9,1.1,NA,1,2.2,"WV","South","South Atlantic"
"1167","West Virginia",2019,"July-September",19,10000,10000,1100,11,200,1100,11,33.7,10.7,0.7,2.7,6.9,0.3,"WV","South","South Atlantic"
"1168","West Virginia",2019,"October-December",20,7500,8000,1500,19,30,1600,20,65.8,10.7,1.1,0.4,6.1,2.2,"WV","South","South Atlantic"
"1169","West Virginia",2017,"July-September",11,9000,9000,930,10,440,1900,21,23.2,6.2,1.4,0.6,9.5,3.8,"WV","South","South Atlantic"
"1170","West Virginia",2020,"October-December",24,7500,7500,550,7,120,800,11,7.2,4.3,NA,1,4.5,1.1,"WV","South","South Atlantic"
"1171","Wisconsin",2015,"July-September",3,60000,62000,9000,15,1300,4300,7,47.3,20.1,8.3,20.9,12.6,13.5,"WI","Midwest","East North Central"
"1172","Wisconsin",2016,"January-March",5,22000,23000,2900,13,530,NA,NA,22,1.5,1,12.2,8.8,9.4,"WI","Midwest","East North Central"
"1173","Wisconsin",2016,"October-December",8,59000,59000,7500,13,10,20,NA,69.3,12.2,10,10.6,10.6,46.2,"WI","Midwest","East North Central"
"1174","Wisconsin",2015,"October-December",4,48000,48000,6500,14,210,10,NA,49.4,15.6,2.5,21.9,6.6,21.4,"WI","Midwest","East North Central"
"1175","Wisconsin",2017,"April-June",10,18000,65000,2900,4,13000,6500,10,13.7,1.6,1.7,2.1,2.5,0.3,"WI","Midwest","East North Central"
"1176","Wisconsin",2016,"July-September",7,71000,75000,12000,16,880,640,1,31.5,13.6,10.8,15.8,5.1,11.1,"WI","Midwest","East North Central"
"1177","Wisconsin",2017,"October-December",12,51000,55000,8500,15,530,3000,5,53.1,36.9,33.1,22.8,15.3,15.2,"WI","Midwest","East North Central"
"1178","Wisconsin",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WI","Midwest","East North Central"
"1179","Wisconsin",2017,"January-March",9,17000,22000,4400,20,450,70,NA,19,1.9,1.1,2,4,10.5,"WI","Midwest","East North Central"
"1180","Wisconsin",2018,"January-March",13,21000,29000,4600,16,2800,1560,5,14.1,3.7,1.2,1.5,3.6,3.7,"WI","Midwest","East North Central"
"1181","Wisconsin",2018,"April-June",14,24000,50000,6000,12,12500,6600,13,32.8,16.2,17.8,26.6,29.1,0.9,"WI","Midwest","East North Central"
"1182","Wisconsin",2019,"January-March",17,16500,17000,3700,22,580,100,1,15.9,3.2,0.7,1.1,13.8,5,"WI","Midwest","East North Central"
"1183","Wisconsin",2020,"July-September",23,68000,68000,8000,12,970,9000,13,43.1,22.8,12.9,26.1,13.8,20.4,"WI","Midwest","East North Central"
"1184","Wisconsin",2018,"July-September",15,61000,69000,10000,14,2400,3800,6,54.4,32.7,2.6,19.5,6.1,4.3,"WI","Midwest","East North Central"
"1185","Wisconsin",2018,"October-December",16,48000,48000,8500,18,1600,530,1,29.9,28.3,1.5,24.5,7.6,5.2,"WI","Midwest","East North Central"
"1186","Wisconsin",2015,"April-June",2,25000,65000,4600,7,10000,5500,9,35.3,5.6,1,8.2,15.2,2.3,"WI","Midwest","East North Central"
"1187","Wisconsin",2017,"July-September",11,74000,75000,12500,17,6000,9000,12,61.6,21,18.5,21.8,13,12.1,"WI","Midwest","East North Central"
"1188","Wisconsin",2021,"April-June",26,42000,57000,2200,4,9000,7500,13,14.9,17.8,1.1,22.3,1,2,"WI","Midwest","East North Central"
"1189","Wisconsin",2015,"January-March",1,16500,29000,8000,28,3100,2500,9,18.8,1.6,2.7,8.5,8.3,5.8,"WI","Midwest","East North Central"
"1190","Wisconsin",2021,"January-March",25,25000,37000,2500,7,7000,170,NA,16.1,NA,NA,NA,3.6,3.2,"WI","Midwest","East North Central"
"1191","Wisconsin",2016,"April-June",6,18500,78000,5500,7,17500,3600,5,23.4,3.7,12.8,12.6,14.9,10.5,"WI","Midwest","East North Central"
"1192","Wisconsin",2019,"July-September",19,63000,63000,6500,10,2400,10000,16,46.4,20.5,13.9,18.1,6.5,3.9,"WI","Midwest","East North Central"
"1193","Wisconsin",2020,"April-June",22,27000,53000,1700,3,11500,4600,9,46.1,27.3,25,25.1,25.8,26.1,"WI","Midwest","East North Central"
"1194","Wisconsin",2019,"October-December",20,46000,46000,8500,18,1800,3000,7,40,22.1,14.8,14.1,22,7.3,"WI","Midwest","East North Central"
"1195","Wisconsin",2020,"January-March",21,16000,26000,1500,6,2000,370,1,9,1.9,0.4,NA,2.7,3.1,"WI","Midwest","East North Central"
"1196","Wisconsin",2020,"October-December",24,60000,60000,8000,13,2800,4700,8,29.3,0.6,NA,7.4,1.8,1.2,"WI","Midwest","East North Central"
"1197","Wyoming",2017,"July-September",11,35000,36000,5500,15,3100,3500,10,21.8,1.6,9.3,4.4,5.6,5.2,"WY","West","Mountain"
"1198","Wyoming",2015,"July-September",3,29000,35000,2500,7,270,440,1,28.5,11,6.4,3.4,2,0.4,"WY","West","Mountain"
"1199","Wyoming",2017,"October-December",12,28000,29000,3500,12,2500,320,1,38,2.4,8.4,5.9,8.1,0.6,"WY","West","Mountain"
"1200","Wyoming",2015,"October-December",4,24000,25000,1300,5,30,NA,NA,45,3.3,6.6,10.5,11.3,3.9,"WY","West","Mountain"
"1201","Wyoming",2016,"October-December",8,25000,27000,2200,8,50,NA,NA,32.2,1.6,3.1,5.2,1.1,NA,"WY","West","Mountain"
"1202","Wyoming",2017,"January-March",9,6500,17000,3600,21,1300,NA,NA,0.2,NA,0.2,NA,0.6,NA,"WY","West","Mountain"
"1203","Wyoming",2019,"October-December",20,27000,28000,3300,12,100,490,2,27.6,12.3,3.2,NA,4.3,13.2,"WY","West","Mountain"
"1204","Wyoming",2018,"January-March",13,5500,8000,220,3,70,NA,NA,0.9,0.4,0.1,NA,2.1,1,"WY","West","Mountain"
"1205","Wyoming",2019,"July-September",19,24000,27000,3000,11,2500,3500,13,45.7,0.4,3.3,2.2,6.3,2.5,"WY","West","Mountain"
"1206","Wyoming",2020,"July-September",23,33000,34000,3600,11,640,7500,22,13.4,NA,0.7,5.9,1.8,0.9,"WY","West","Mountain"
"1207","Wyoming",2018,"July-September",15,33000,34000,3900,11,1800,3900,11,35.4,2.8,2.2,9,3.3,4,"WY","West","Mountain"
"1208","Wyoming",2017,"April-June",10,15000,30000,1100,4,4800,4100,14,37.8,3.3,11.6,2.6,7.4,2.1,"WY","West","Mountain"
"1209","Wyoming",2016,"April-June",6,6500,27000,2600,10,7500,580,2,7.1,2.6,1.2,0.6,2.5,0.8,"WY","West","Mountain"
"1210","Wyoming",2019,"January-March",17,6500,9500,250,3,NA,NA,NA,0.7,NA,0.1,NA,0.5,2.3,"WY","West","Mountain"
"1211","Wyoming",2016,"January-March",5,2700,5000,340,7,NA,NA,NA,NA,0.5,0.2,3.3,1,1.6,"WY","West","Mountain"
"1212","Wyoming",2020,"January-March",21,4000,17000,140,1,450,60,NA,0.2,0.1,0.1,NA,0.8,1.7,"WY","West","Mountain"
"1213","Wyoming",2018,"October-December",16,30000,32000,2700,8,220,NA,NA,43.9,7.9,2.6,6.8,1,1.4,"WY","West","Mountain"
"1214","Wyoming",2020,"April-June",22,17500,24000,1600,7,2300,2100,9,28.8,NA,0.1,1.1,3.5,1.2,"WY","West","Mountain"
"1215","Wyoming",2021,"April-June",26,13500,30000,3400,11,7500,4900,16,8.3,0.9,NA,6.9,1.5,2.4,"WY","West","Mountain"
"1216","Wyoming",2015,"January-March",1,5500,12000,2000,17,2000,1400,12,0.9,NA,NA,NA,0.7,NA,"WY","West","Mountain"
"1217","Wyoming",2018,"April-June",14,8500,22000,2200,10,3100,2300,10,11,0.1,2.4,2.3,2.9,4.2,"WY","West","Mountain"
"1218","Wyoming",2016,"July-September",7,32000,40000,7000,18,1800,1000,3,38.6,3.1,0.5,2.6,3.4,0.3,"WY","West","Mountain"
"1219","Wyoming",2015,"April-June",2,12000,25000,3200,13,7500,5000,20,19.1,17.9,0.8,3.6,8.3,2.4,"WY","West","Mountain"
"1220","Wyoming",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WY","West","Mountain"
"1221","Wyoming",2020,"October-December",24,23000,25000,1600,6,160,380,2,19.2,NA,NA,2.4,2.2,1.4,"WY","West","Mountain"
"1222","Wyoming",2021,"January-March",25,13000,14500,1700,12,500,1200,8,NA,NA,NA,NA,3.3,7.9,"WY","West","Mountain"
