"","state","year","months","period","colony_n","colony_max","colony_lost","colony_lost_pct","colony_added","colony_reno","colony_reno_pct","stressor","stress_pct","State.Code","Region","Division"
"4344","New York",2018,"July-September",15,55000,56000,3900,7,3600,3700,7,"Other pests/parasites",20.6,"NY","Northeast","Middle Atlantic"
"4345","New York",2017,"October-December",12,51000,51000,3900,8,820,460,1,"Unknown",2.6,"NY","Northeast","Middle Atlantic"
"4346","New York",2019,"July-September",19,65000,69000,8500,12,3200,3700,5,"Disesases",1.2,"NY","Northeast","Middle Atlantic"
"4347","New York",2020,"October-December",24,52000,52000,4100,8,2400,5000,10,"Other pests/parasites",7.2,"NY","Northeast","Middle Atlantic"
"4348","New York",2018,"January-March",13,26000,26000,3700,14,400,170,1,"Other pests/parasites",11.9,"NY","Northeast","Middle Atlantic"
"4349","New York",2017,"April-June",10,25000,41000,1300,3,16000,7500,18,"Other",9.1,"NY","Northeast","Middle Atlantic"
"4350","New York",2019,"January-March",17,24000,24000,3400,14,110,80,NA,"Disesases",1.7,"NY","Northeast","Middle Atlantic"
"4351","New York",2017,"October-December",12,51000,51000,3900,8,820,460,1,"Disesases",8,"NY","Northeast","Middle Atlantic"
"4352","New York",2017,"July-September",11,59000,59000,6500,11,3100,9000,15,"Pesticides",9.4,"NY","Northeast","Middle Atlantic"
"4353","New York",2017,"July-September",11,59000,59000,6500,11,3100,9000,15,"Unknown",1.8,"NY","Northeast","Middle Atlantic"
"4354","New York",2020,"April-June",22,33000,56000,4900,9,6500,3300,6,"Pesticides",0.2,"NY","Northeast","Middle Atlantic"
"4355","New York",2019,"July-September",19,65000,69000,8500,12,3200,3700,5,"Pesticides",8.2,"NY","Northeast","Middle Atlantic"
"4356","New York",2019,"July-September",19,65000,69000,8500,12,3200,3700,5,"Other",2.5,"NY","Northeast","Middle Atlantic"
"4357","New York",2016,"January-March",5,31000,31000,4000,13,140,1400,5,"Disesases",1.5,"NY","Northeast","Middle Atlantic"
"4358","New York",2020,"January-March",21,29000,36000,3700,10,230,370,1,"Unknown",7.7,"NY","Northeast","Middle Atlantic"
"4359","New York",2017,"October-December",12,51000,51000,3900,8,820,460,1,"Pesticides",5.4,"NY","Northeast","Middle Atlantic"
"4360","New York",2017,"January-March",9,32000,33000,6000,18,520,NA,NA,"Disesases",9.8,"NY","Northeast","Middle Atlantic"
"4361","New York",2020,"January-March",21,29000,36000,3700,10,230,370,1,"Pesticides",NA,"NY","Northeast","Middle Atlantic"
"4362","New York",2018,"April-June",14,20000,36000,3300,9,8000,2300,6,"Other",17.3,"NY","Northeast","Middle Atlantic"
"4363","New York",2017,"January-March",9,32000,33000,6000,18,520,NA,NA,"Other",13.2,"NY","Northeast","Middle Atlantic"
"4364","New York",2020,"January-March",21,29000,36000,3700,10,230,370,1,"Other",1.7,"NY","Northeast","Middle Atlantic"
"4365","New York",2016,"July-September",7,56000,56000,10000,18,1900,800,1,"Other pests/parasites",9,"NY","Northeast","Middle Atlantic"
"4366","New York",2020,"April-June",22,33000,56000,4900,9,6500,3300,6,"Other",3.6,"NY","Northeast","Middle Atlantic"
"4367","New York",2017,"April-June",10,25000,41000,1300,3,16000,7500,18,"Other pests/parasites",2.2,"NY","Northeast","Middle Atlantic"
"4368","New York",2017,"October-December",12,51000,51000,3900,8,820,460,1,"Other",0.4,"NY","Northeast","Middle Atlantic"
"4369","North Carolina",2015,"April-June",2,19500,23000,1800,8,5500,3300,14,"Disesases",0.3,"NC","South","South Atlantic"
"4370","North Carolina",2015,"January-March",1,24000,26000,7000,27,6000,690,3,"Disesases",0.1,"NC","South","South Atlantic"
"4371","North Carolina",2015,"January-March",1,24000,26000,7000,27,6000,690,3,"Pesticides",22.9,"NC","South","South Atlantic"
"4372","North Carolina",2015,"October-December",4,22000,22000,2200,10,510,70,NA,"Other pests/parasites",3.4,"NC","South","South Atlantic"
"4373","North Carolina",2015,"April-June",2,19500,23000,1800,8,5500,3300,14,"Other pests/parasites",14.3,"NC","South","South Atlantic"
"4374","North Carolina",2016,"January-March",5,18500,24000,2500,10,80,840,4,"Unknown",2.5,"NC","South","South Atlantic"
"4375","North Carolina",2015,"October-December",4,22000,22000,2200,10,510,70,NA,"Disesases",0.5,"NC","South","South Atlantic"
"4376","North Carolina",2018,"January-March",13,18500,18500,4200,23,2400,260,1,"Other",13.4,"NC","South","South Atlantic"
"4377","North Carolina",2020,"July-September",23,26000,27000,4600,17,950,5500,20,"Other pests/parasites",17.9,"NC","South","South Atlantic"
"4378","North Carolina",2015,"January-March",1,24000,26000,7000,27,6000,690,3,"Varroa mites",35.5,"NC","South","South Atlantic"
"4379","North Carolina",2020,"October-December",24,16500,22000,2500,11,200,9000,41,"Unknown",1.9,"NC","South","South Atlantic"
"4380","North Carolina",2016,"April-June",6,23000,24000,1600,7,10000,550,2,"Other",8.3,"NC","South","South Atlantic"
"4381","North Carolina",2015,"October-December",4,22000,22000,2200,10,510,70,NA,"Varroa mites",9.6,"NC","South","South Atlantic"
"4382","North Carolina",2015,"July-September",3,24000,24000,2900,12,2500,1100,5,"Disesases",0.7,"NC","South","South Atlantic"
"4383","North Carolina",2020,"July-September",23,26000,27000,4600,17,950,5500,20,"Other",NA,"NC","South","South Atlantic"
"4384","North Carolina",2015,"April-June",2,19500,23000,1800,8,5500,3300,14,"Varroa mites",51,"NC","South","South Atlantic"
"4385","North Carolina",2020,"July-September",23,26000,27000,4600,17,950,5500,20,"Pesticides",NA,"NC","South","South Atlantic"
"4386","North Carolina",2015,"July-September",3,24000,24000,2900,12,2500,1100,5,"Pesticides",7.5,"NC","South","South Atlantic"
"4387","North Carolina",2015,"July-September",3,24000,24000,2900,12,2500,1100,5,"Other pests/parasites",27.9,"NC","South","South Atlantic"
"4388","North Carolina",2016,"January-March",5,18500,24000,2500,10,80,840,4,"Other",4,"NC","South","South Atlantic"
"4389","North Carolina",2016,"July-September",7,25000,25000,1400,6,1400,1200,5,"Unknown",3,"NC","South","South Atlantic"
"4390","North Carolina",2018,"January-March",13,18500,18500,4200,23,2400,260,1,"Pesticides",0.3,"NC","South","South Atlantic"
"4391","North Carolina",2015,"July-September",3,24000,24000,2900,12,2500,1100,5,"Varroa mites",33.9,"NC","South","South Atlantic"
"4392","North Carolina",2016,"October-December",8,25000,25000,5500,22,220,50,NA,"Unknown",1.3,"NC","South","South Atlantic"
"4393","North Carolina",2016,"January-March",5,18500,24000,2500,10,80,840,4,"Pesticides",2.7,"NC","South","South Atlantic"
"4394","North Carolina",2020,"October-December",24,16500,22000,2500,11,200,9000,41,"Varroa mites",37.7,"NC","South","South Atlantic"
"4395","North Carolina",2020,"July-September",23,26000,27000,4600,17,950,5500,20,"Disesases",NA,"NC","South","South Atlantic"
"4396","North Carolina",2015,"January-March",1,24000,26000,7000,27,6000,690,3,"Other pests/parasites",2.3,"NC","South","South Atlantic"
"4397","North Carolina",2020,"October-December",24,16500,22000,2500,11,200,9000,41,"Other",0.6,"NC","South","South Atlantic"
"4398","North Carolina",2016,"July-September",7,25000,25000,1400,6,1400,1200,5,"Other",13.4,"NC","South","South Atlantic"
"4399","North Carolina",2016,"April-June",6,23000,24000,1600,7,10000,550,2,"Varroa mites",51.8,"NC","South","South Atlantic"
"4400","North Carolina",2018,"July-September",15,18000,18000,2200,12,2600,2000,11,"Varroa mites",66,"NC","South","South Atlantic"
"4401","North Carolina",2021,"April-June",26,22000,23000,1700,7,6000,3300,14,"Other",NA,"NC","South","South Atlantic"
"4402","North Carolina",2020,"July-September",23,26000,27000,4600,17,950,5500,20,"Varroa mites",70.5,"NC","South","South Atlantic"
"4403","North Carolina",2018,"July-September",15,18000,18000,2200,12,2600,2000,11,"Unknown",3.1,"NC","South","South Atlantic"
"4404","North Carolina",2015,"April-June",2,19500,23000,1800,8,5500,3300,14,"Pesticides",3.5,"NC","South","South Atlantic"
"4405","North Carolina",2016,"April-June",6,23000,24000,1600,7,10000,550,2,"Disesases",4.7,"NC","South","South Atlantic"
"4406","North Carolina",2016,"July-September",7,25000,25000,1400,6,1400,1200,5,"Disesases",0.1,"NC","South","South Atlantic"
"4407","North Carolina",2015,"October-December",4,22000,22000,2200,10,510,70,NA,"Other",5.4,"NC","South","South Atlantic"
"4408","North Carolina",2016,"January-March",5,18500,24000,2500,10,80,840,4,"Varroa mites",9.6,"NC","South","South Atlantic"
"4409","North Carolina",2016,"April-June",6,23000,24000,1600,7,10000,550,2,"Pesticides",33.8,"NC","South","South Atlantic"
"4410","North Carolina",2018,"July-September",15,18000,18000,2200,12,2600,2000,11,"Other",11.4,"NC","South","South Atlantic"
"4411","North Carolina",2020,"October-December",24,16500,22000,2500,11,200,9000,41,"Pesticides",5.1,"NC","South","South Atlantic"
"4412","North Carolina",2016,"October-December",8,25000,25000,5500,22,220,50,NA,"Other",12.5,"NC","South","South Atlantic"
"4413","North Carolina",2020,"October-December",24,16500,22000,2500,11,200,9000,41,"Disesases",NA,"NC","South","South Atlantic"
"4414","North Carolina",2018,"January-March",13,18500,18500,4200,23,2400,260,1,"Disesases",0.3,"NC","South","South Atlantic"
"4415","North Carolina",2018,"January-March",13,18500,18500,4200,23,2400,260,1,"Varroa mites",29.7,"NC","South","South Atlantic"
"4416","North Carolina",2016,"April-June",6,23000,24000,1600,7,10000,550,2,"Unknown",41.7,"NC","South","South Atlantic"
"4417","North Carolina",2015,"October-December",4,22000,22000,2200,10,510,70,NA,"Pesticides",0.4,"NC","South","South Atlantic"
"4418","North Carolina",2016,"January-March",5,18500,24000,2500,10,80,840,4,"Disesases",1.9,"NC","South","South Atlantic"
"4419","North Carolina",2015,"April-June",2,19500,23000,1800,8,5500,3300,14,"Other",5.8,"NC","South","South Atlantic"
"4420","North Carolina",2016,"April-June",6,23000,24000,1600,7,10000,550,2,"Other pests/parasites",23.5,"NC","South","South Atlantic"
"4421","North Carolina",2016,"July-September",7,25000,25000,1400,6,1400,1200,5,"Other pests/parasites",13.4,"NC","South","South Atlantic"
"4422","North Carolina",2016,"July-September",7,25000,25000,1400,6,1400,1200,5,"Pesticides",2.9,"NC","South","South Atlantic"
"4423","North Carolina",2016,"October-December",8,25000,25000,5500,22,220,50,NA,"Pesticides",NA,"NC","South","South Atlantic"
"4424","North Carolina",2018,"October-December",16,16000,16000,2700,17,250,300,2,"Other",11.1,"NC","South","South Atlantic"
"4425","North Carolina",2021,"April-June",26,22000,23000,1700,7,6000,3300,14,"Pesticides",NA,"NC","South","South Atlantic"
"4426","North Carolina",2018,"October-December",16,16000,16000,2700,17,250,300,2,"Pesticides",2,"NC","South","South Atlantic"
"4427","North Carolina",2020,"October-December",24,16500,22000,2500,11,200,9000,41,"Other pests/parasites",14,"NC","South","South Atlantic"
"4428","North Carolina",2021,"January-March",25,18000,21000,2100,10,2700,110,1,"Other",0.6,"NC","South","South Atlantic"
"4429","North Carolina",2021,"January-March",25,18000,21000,2100,10,2700,110,1,"Unknown",0.5,"NC","South","South Atlantic"
"4430","North Carolina",2020,"July-September",23,26000,27000,4600,17,950,5500,20,"Unknown",NA,"NC","South","South Atlantic"
"4431","North Carolina",2015,"January-March",1,24000,26000,7000,27,6000,690,3,"Other",6.2,"NC","South","South Atlantic"
"4432","North Carolina",2015,"July-September",3,24000,24000,2900,12,2500,1100,5,"Other",5.7,"NC","South","South Atlantic"
"4433","North Carolina",2016,"January-March",5,18500,24000,2500,10,80,840,4,"Other pests/parasites",2.5,"NC","South","South Atlantic"
"4434","North Carolina",2015,"January-March",1,24000,26000,7000,27,6000,690,3,"Unknown",12.2,"NC","South","South Atlantic"
"4435","North Carolina",2016,"July-September",7,25000,25000,1400,6,1400,1200,5,"Varroa mites",27.8,"NC","South","South Atlantic"
"4436","North Carolina",2018,"July-September",15,18000,18000,2200,12,2600,2000,11,"Pesticides",8.4,"NC","South","South Atlantic"
"4437","North Carolina",2017,"April-June",10,24000,25000,1600,6,3900,2700,11,"Unknown",1.5,"NC","South","South Atlantic"
"4438","North Carolina",2018,"July-September",15,18000,18000,2200,12,2600,2000,11,"Other pests/parasites",17.9,"NC","South","South Atlantic"
"4439","North Carolina",2017,"April-June",10,24000,25000,1600,6,3900,2700,11,"Varroa mites",23.4,"NC","South","South Atlantic"
"4440","North Carolina",2018,"October-December",16,16000,16000,2700,17,250,300,2,"Varroa mites",53,"NC","South","South Atlantic"
"4441","North Carolina",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Varroa mites",NA,"NC","South","South Atlantic"
"4442","North Carolina",2018,"January-March",13,18500,18500,4200,23,2400,260,1,"Other pests/parasites",10.2,"NC","South","South Atlantic"
"4443","North Carolina",2018,"January-March",13,18500,18500,4200,23,2400,260,1,"Unknown",8,"NC","South","South Atlantic"
"4444","North Carolina",2018,"April-June",14,16000,17500,1200,7,3600,800,5,"Pesticides",2.4,"NC","South","South Atlantic"
"4445","North Carolina",2019,"October-December",20,17500,18000,3200,18,240,770,4,"Disesases",4.5,"NC","South","South Atlantic"
"4446","North Carolina",2015,"April-June",2,19500,23000,1800,8,5500,3300,14,"Unknown",3,"NC","South","South Atlantic"
"4447","North Carolina",2015,"July-September",3,24000,24000,2900,12,2500,1100,5,"Unknown",8.5,"NC","South","South Atlantic"
"4448","North Carolina",2016,"October-December",8,25000,25000,5500,22,220,50,NA,"Other pests/parasites",7.7,"NC","South","South Atlantic"
"4449","North Carolina",2016,"October-December",8,25000,25000,5500,22,220,50,NA,"Disesases",1.8,"NC","South","South Atlantic"
"4450","North Carolina",2019,"January-March",17,10500,14500,1700,12,750,890,6,"Other",2.2,"NC","South","South Atlantic"
"4451","North Carolina",2016,"October-December",8,25000,25000,5500,22,220,50,NA,"Varroa mites",24,"NC","South","South Atlantic"
"4452","North Carolina",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Disesases",NA,"NC","South","South Atlantic"
"4453","North Carolina",2021,"April-June",26,22000,23000,1700,7,6000,3300,14,"Disesases",NA,"NC","South","South Atlantic"
"4454","North Carolina",2021,"April-June",26,22000,23000,1700,7,6000,3300,14,"Other pests/parasites",3.5,"NC","South","South Atlantic"
"4455","North Carolina",2021,"January-March",25,18000,21000,2100,10,2700,110,1,"Pesticides",NA,"NC","South","South Atlantic"
"4456","North Carolina",2021,"April-June",26,22000,23000,1700,7,6000,3300,14,"Varroa mites",35.8,"NC","South","South Atlantic"
"4457","North Carolina",2021,"April-June",26,22000,23000,1700,7,6000,3300,14,"Unknown",NA,"NC","South","South Atlantic"
"4458","North Carolina",2017,"July-September",11,26000,27000,3300,12,4100,2900,11,"Disesases",3.3,"NC","South","South Atlantic"
"4459","North Carolina",2020,"January-March",21,15000,23000,2200,10,3000,490,2,"Disesases",4.8,"NC","South","South Atlantic"
"4460","North Carolina",2019,"October-December",20,17500,18000,3200,18,240,770,4,"Other",15.7,"NC","South","South Atlantic"
"4461","North Carolina",2015,"October-December",4,22000,22000,2200,10,510,70,NA,"Unknown",3.4,"NC","South","South Atlantic"
"4462","North Carolina",2017,"April-June",10,24000,25000,1600,6,3900,2700,11,"Pesticides",0.8,"NC","South","South Atlantic"
"4463","North Carolina",2017,"April-June",10,24000,25000,1600,6,3900,2700,11,"Other",5.1,"NC","South","South Atlantic"
"4464","North Carolina",2018,"October-December",16,16000,16000,2700,17,250,300,2,"Disesases",3.8,"NC","South","South Atlantic"
"4465","North Carolina",2017,"April-June",10,24000,25000,1600,6,3900,2700,11,"Other pests/parasites",5.5,"NC","South","South Atlantic"
"4466","North Carolina",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Pesticides",NA,"NC","South","South Atlantic"
"4467","North Carolina",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Other",NA,"NC","South","South Atlantic"
"4468","North Carolina",2021,"January-March",25,18000,21000,2100,10,2700,110,1,"Disesases",NA,"NC","South","South Atlantic"
"4469","North Carolina",2018,"October-December",16,16000,16000,2700,17,250,300,2,"Unknown",5.2,"NC","South","South Atlantic"
"4470","North Carolina",2021,"January-March",25,18000,21000,2100,10,2700,110,1,"Varroa mites",23.7,"NC","South","South Atlantic"
"4471","North Carolina",2018,"April-June",14,16000,17500,1200,7,3600,800,5,"Disesases",0.5,"NC","South","South Atlantic"
"4472","North Carolina",2018,"April-June",14,16000,17500,1200,7,3600,800,5,"Other",14.6,"NC","South","South Atlantic"
"4473","North Carolina",2017,"July-September",11,26000,27000,3300,12,4100,2900,11,"Other",7.6,"NC","South","South Atlantic"
"4474","North Carolina",2019,"October-December",20,17500,18000,3200,18,240,770,4,"Other pests/parasites",21,"NC","South","South Atlantic"
"4475","North Carolina",2019,"July-September",19,22000,22000,2700,12,1800,5000,23,"Pesticides",4,"NC","South","South Atlantic"
"4476","North Carolina",2017,"January-March",9,16000,23000,2500,11,3700,1200,5,"Other",7.2,"NC","South","South Atlantic"
"4477","North Carolina",2017,"January-March",9,16000,23000,2500,11,3700,1200,5,"Unknown",3.9,"NC","South","South Atlantic"
"4478","North Carolina",2018,"July-September",15,18000,18000,2200,12,2600,2000,11,"Disesases",11.4,"NC","South","South Atlantic"
"4479","North Carolina",2019,"January-March",17,10500,14500,1700,12,750,890,6,"Pesticides",0.7,"NC","South","South Atlantic"
"4480","North Carolina",2019,"January-March",17,10500,14500,1700,12,750,890,6,"Varroa mites",16.4,"NC","South","South Atlantic"
"4481","North Carolina",2019,"January-March",17,10500,14500,1700,12,750,890,6,"Unknown",3.4,"NC","South","South Atlantic"
"4482","North Carolina",2018,"October-December",16,16000,16000,2700,17,250,300,2,"Other pests/parasites",10.4,"NC","South","South Atlantic"
"4483","North Carolina",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,"NC","South","South Atlantic"
"4484","North Carolina",2021,"January-March",25,18000,21000,2100,10,2700,110,1,"Other pests/parasites",7.3,"NC","South","South Atlantic"
"4485","North Carolina",2017,"January-March",9,16000,23000,2500,11,3700,1200,5,"Pesticides",1.5,"NC","South","South Atlantic"
"4486","North Carolina",2017,"July-September",11,26000,27000,3300,12,4100,2900,11,"Pesticides",20.3,"NC","South","South Atlantic"
"4487","North Carolina",2017,"July-September",11,26000,27000,3300,12,4100,2900,11,"Other pests/parasites",36.1,"NC","South","South Atlantic"
"4488","North Carolina",2020,"April-June",22,24000,25000,1600,6,6000,1300,5,"Pesticides",NA,"NC","South","South Atlantic"
"4489","North Carolina",2019,"July-September",19,22000,22000,2700,12,1800,5000,23,"Unknown",5.7,"NC","South","South Atlantic"
